processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,article,"{'title': 'a conditional entropy-based external cluster evaluation', 'article': 'hirschberg'}",{},,b30a2322-d142-4f05-aa64-42b524b4bd4b,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" and year=2007",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},4,ORIGINAL
add,article,"{'title': 'conditional entropy-based external cluster evaluation', 'measure': 'a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},,15292395-2066-4526-91b8-061e6cfc92ee,"add an article with title=""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" , year=2007",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},4,ORIGINAL
add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg'}",{},,c656ed62-522c-46b6-9e0e-ad7654f308db,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg""",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg'}",{},2,ORIGINAL
update,article,{},,,7c7c0a91-fd71-42e4-9b00-57c125a63a85,"update the article where title=""v-measure: a conditional entropy-based external cluster evaluation measure"" setting  co-author=""andrew rosenberg""",update,article,{'co_author': 'andrew rosenberg'},{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure'},2,ORIGINAL
update,,,,,a8a1c2d3-1e31-4667-8721-e49c03501a8b,"update article with id=11 setting co-author=""andrew rosenberg"" and year=2007",update,article,"{'co_author': 'andrew rosenberg', 'year': '2007'}",{'id': '11'},3,ORIGINAL
update,,,,,cc648aad-965d-4357-9c6d-aa54e1d9fbf6,"update article where id=11 setting co-author=""andrew rosenberg""",update,article,{'co_author': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{},,,6c610811-fe6f-433b-895b-cf971578ad61,"update the article with id=11 setting co-author=""andrew rosenberg"" and year=2007",update,article,"{'co_author': 'andrew rosenberg', 'year': '2007'}",{'id': '11'},3,ORIGINAL
update,article,{},,,1155adf1-dd43-4d88-be28-52e3469d0491,"update the article with id=11 setting co-author=""andrew rosenberg""",update,article,{'co-author': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{},,,c3d5dbd0-819c-4e53-9d55-37c6b8f4c83e,"update the article with id=11, setting coauthor=""andrew rosenberg""",update,article,{'coauthor': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{},,,a9e05ae3-4fc4-4660-9ff3-1147aa820cd2,"update the article with author=""julia hirschberg"", setting the year=2007",update,article,{'year': '2007'},{'author': 'julia hirschberg'},2,ORIGINAL
update,article,{},,,7ec292e0-ddc0-4824-96c9-976db23f2d0f,"update the article with id=11, setting the year=2007",update,article,{'year': '2007'},{'id': '11'},2,ORIGINAL
delete,article,{'author': 'julia hirschberg'},{},,8b95902b-2352-472f-9fce-e580a64fba93,"delete all articles where author=""julia hirschberg""",delete,article,{},{'author': 'julia hirschberg'},1,ORIGINAL
add,pokemon,{'name': 'squid'},{},,72912a27-f9fa-4d90-bf19-06152e470a44,add a pokemon with name='squid',add,pokemon,{'name': 'squid'},{},1,ORIGINAL
read,pokemon,{},{},,d227047f-a205-4227-9931-7345a5669e5a,get all pokemons,read,pokemon,{},{},0,ORIGINAL
read,student,{'name': 'itamar'},{},,8d3b5f82-bf23-4b78-aac4-d2659f9e6d77,get student with name=itamar,read,student,{},{'name': 'itamar'},1,ORIGINAL
read,student,{},{},,3faca26b-f957-4e2b-b1c2-7cd7d4515621,list all students,read,student,{},{},0,ORIGINAL
add,article,"{'title': 'a domesticated movie', 'experiment': ''}",{},,5211f6b3-e222-4228-a656-11608c83d32f,add an article with title='dome: a domesticated movie experiment',add,article,{'title': 'dome: a domesticated movie experiment'},{},1,ORIGINAL
update,article,{},,,01f7a2e4-854f-44e4-9090-891caf19b92b,"update the article with id=1, setting the year=3021",update,article,{'year': '3021'},{'id': '1'},2,ORIGINAL
read,model,{},{},,75f84645-a8c8-49be-82ea-24061ce993f3,show the model,read,model,{},{},0,ORIGINAL
update,article,{},,,a742e437-fda1-422f-83bc-c00ea4c2ed9e,"update all articles with year=3021, setting the author='bill gates'",update,article,{'author': 'bill gates'},{'year': '3021'},2,ORIGINAL
read,article,{'year': '3021'},{},,e17e965d-7a93-4efe-a71c-e65e6918e3ca,get articles when year=3021,read,article,{},{'year': '3021'},1,ORIGINAL
add,student,"{'name': 'bill', 'lastname': 'gates'}",{},,cace64a0-d570-4ceb-95ca-aff0e18e22b4,add student with name='bill' and lastname='gates',add,student,"{'name': 'bill', 'lastname': 'gates'}",{},2,ORIGINAL
add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the'}",{},,fcaf48ae-8c4a-46be-bbca-fc0497ffbcdf,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,e50ca9ee-7edf-429a-aed2-03eb9657a3b9,add an article with title='dome: day of my enlightenment' and publisher='the matrix',add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
add,article,{'title': 'day of my enlightenment'},{},,b4733626-8afb-4560-9f09-eba7f605be4b,add an article with title='dome: day of my enlightenment',add,article,{'title': 'dome: day of my enlightenment'},{},1,ORIGINAL
update,article,{},,,e3ea3180-deff-480f-acb0-8d1870a5befb,"update article with id=2, setting publisher='the matrix'",update,article,{'publisher': 'the matrix'},{'id': '2'},2,ORIGINAL
update,article,{},,,92c98f22-904e-486b-9591-d8ac7c56211d,"update article with id=2, setting year=2222",update,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
update,article,{},,,eba54153-331b-4e9b-bc9e-8ed0de154a47,"update article with id=2, setting circulation=10000",update,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
add,student,"{'name': 'daniel', 'lastname': 'burns'}",{},,45f3f873-a08e-41c8-9e9e-1f4883c401f0,add student with name='daniel' and lastname='burns',add,student,"{'name': 'daniel', 'lastname': 'burns'}",{},2,ORIGINAL
add,goblin,{'goblin': 'goblin'},{},,f82506aa-beaa-426b-a355-3b045c44875b,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",add,goblin,"{'title': 'streaming services', 'text': 'netflix, amazon prime, disney+, star+'}",{},2,ORIGINAL
read,goblin,{'goblins': ''},{},,d8710bbf-22e1-469b-9f40-fabd8ffbd2d1,list my goblins,read,goblins,{},{},0,ORIGINAL
read,goblin,{'goblins': ''},{},,96ee8abd-2a4d-4d54-9057-e6090af63250,get goblins,read,goblins,{},{},0,ORIGINAL
read,streaming,{},{},,bac04bd9-1c63-4a25-847e-6bfe53d64bca,get streamings,read,streaming,{},{},0,ORIGINAL
add,klingon,{'klingon': 'klingon'},{},,aaee37be-9792-4498-a4af-049766bb8a40,add klingon with name='gowron',add,klingon,{'name': 'gowron'},{},1,ORIGINAL
delete,the_referred_entity_class_is_____species_____this_refers_to_the_klingon_species_from_the_star_trek_universe__,{},{},,d7e8ac35-433c-47ac-87a1-dd76f4c043f6,kill all klingons,delete,klingon,{},{},0,ORIGINAL
add,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,2006fbdc-e23b-4c21-ac05-09c1752137ee,add equipment with name = 'engine' and sector = 'generators',add,equipment,"{'name': 'engine', 'sector': 'generators'}",{},2,ORIGINAL
add,equipment,"{'sector': 'metal shaping', 'manager': 'anderson smith'}",{},,69876bed-8527-4ca8-936a-6f575b304808,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",add,equipment,"{'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}",{},3,ORIGINAL
read,equipment,{},{},,5946bc9c-5113-4d7b-b61d-91209d6027f5,list equipment,read,equipment,{},{},0,ORIGINAL
read,,,,,2bfe6700-ca2e-4777-a7c4-070f78560993,"list equipment, filtering by name starting with 'en'",read,equipment,{},{'name': 'en'},1,ORIGINAL
update,equipment,{},,,8f84b5be-fef8-434b-8dbc-398ef9878ee0,"for the equipment with name = 'furnace', change manager to 'jane cooper'",update,equipment,{'manager': 'jane cooper'},{'name': 'furnace'},2,ORIGINAL
delete,equipment,"{'sector': ""is 'generators""}",{},,b3b9fdea-d00e-487a-9970-2a1547b5ac0c,please delete equipment whose sector is 'generators',delete,equipment,{},{'sector': 'generators'},1,ORIGINAL
add,person,{'name': 'chuck'},{},,47707b17-6d9d-42ea-9e82-aae9ed33bb2b,add person with name='chuck',add,person,{'name': 'chuck'},{},1,ORIGINAL
read,person,{},{},,381852c3-4778-4fa3-885a-9a40c5e9df86,get all persons,read,person,{},{},0,ORIGINAL
read,person,{'name': 'chuck'},{},,0be28d99-0195-4a77-b59c-fd0941124e4e,get all person with name chuck,read,person,{},{'name': 'chuck'},1,ORIGINAL
add,article,{'title': 'quantum machine learning'},{},,7fc7a5bc-80e3-4471-9011-64b7e7e2c303,add an article with title='quantum machine learning',add,article,{'title': 'quantum machine learning'},{},1,ORIGINAL
update,article,{},,,704a2b02-b2de-4598-8b86-07521f2b6ea4,"update the article with id=1, setting the year=2021.",update,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
delete,article,{'year': '2021'},{},,f2bedcd1-970c-46ca-baa1-fbf027b70aee,delete all articles with year=2021.,delete,article,{},{'year': '2021'},1,ORIGINAL
add,show,"{'name': ""paul di'anno""}",{},,71c38ebd-e732-4587-9c86-e882cd1c848d,add show with name=paul di'anno,add,show,"{'name': ""paul di'anno""}",{},1,ORIGINAL
read,result,{'results': ''},{},,5306bf3a-43ab-4ba8-b512-6da4d8f2e870,show me the results,read,results,{},{},0,ORIGINAL
read,show,{},{},,1c5b0f11-3c62-41a8-bc8f-4fb1ab720021,get all shows_,read,show,{},{},0,ORIGINAL
read,,,,,264b7a6b-4131-48e9-b789-7af6bb2a36cf,get the show_,read,show,{},{},0,ORIGINAL
read,show,{'shows': ''},{},,e3498e74-11d3-4dad-a09b-f4ab1da10abf,show me all shows_,read,show,{},{},0,ORIGINAL
read,,,,,06f812c8-ea3e-4f5d-8619-b369cbfe7f0a,show me all show_,read,show,{},{},0,ORIGINAL
read,show,{'shows': ''},{},,d4df1ea0-65ac-48ce-8f4a-a3220091a524,show me the shows_,read,show,{},{},0,ORIGINAL
read,,,,,e6eb01fe-76ea-4996-bf09-2998c94610a1,show shows_,read,show,{},{},0,ORIGINAL
read,student,{},{},,70d41783-d415-470f-ad08-7f9c2462c020,show students or whatever,read,student,{},{},0,ORIGINAL
add,student,{},{},,a42b33dc-e43a-40fb-8f56-8c331e01159f,add student joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
read,,,,,8432e6f3-a40c-4164-9d4d-f33bd430ad96,show me all shows,read,show,{},{},0,ORIGINAL
add,class,"{'name': 'de', 'dados': ''}",{},,bbe1ba61-9eda-49ff-8328-e312e4518a5d,add class with name=“estrutura de dados”,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,80b5df25-ce91-48e5-b5e3-acb9a8c0e70f,add student with name joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,class,"{'name': 'de', 'dados': ''}",{},,d241db24-8d11-49bd-9080-202912379ef1,add class with name=‘estrutura de dados’,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,class,{'name': 'estrutura de dados'},{},,abe54ff9-3a95-474b-9c9b-bbbcf60764f8,add class with name=estrutura de dados,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,668a5572-c810-418b-90e8-82d263b6ac46,"add student with name = ""joão daniel""",add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,19557f34-0df0-4827-952b-b457eda1e09e,add student with name = 'joão daniel',add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,student,{'name': 'joao daniel'},{},,752d3c1e-adfc-4ab0-9645-24e6d24a32e0,add student with name = 'joao daniel',add,student,{'name': 'joao daniel'},{},1,ORIGINAL
add,student,"{'name': 'de', 'dados': ''}",{},,5b7c77fa-b663-4a86-9d58-41237a9b7cde,add student with name=‘estrutura de dados’,add,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
read,student,{},{},,ba613551-62fd-4fff-a1d2-985639689dbc,"plese, show students",read,student,{},{},0,ORIGINAL
read,student,{},{},,41bd4b68-df56-4a14-ad82-16e85a5e66e7,would you please show students,read,student,{},{},0,ORIGINAL
read,student,{},{},,45e0bd4f-fdd0-4fc7-a9d1-ed1c1cf86f07,would you please show me students,read,student,{},{},0,ORIGINAL
read,student,{},{},,39782bdf-9953-444b-b704-2eb6cd3e013d,would you please show me all students you have,read,student,{},{},0,ORIGINAL
add,student,{'name': 'alinson'},{},,d4c337b8-ba85-4a0c-bbff-7fbe08743748,include student with name=alinson,add,student,{'name': 'alinson'},{},1,ORIGINAL
read,,,,,a5d59a7b-c5a0-4ab5-bd35-5595b7cf060e,show me shows,read,show,{},{},0,ORIGINAL
add,show,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},,61acfe83-de11-4f72-a35c-8e9733e7a85c,add a show with name = paul di'anno and date = 01/27/2023,add,show,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},2,ORIGINAL
update,article,{},,,b681cda1-40cf-42ee-8bd5-f8070a3ee571,"update the article with id=4, setting the email=alinson.donato@gmail.com",update,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
read,student,{'id': '4'},{},,73df41b0-afaa-4a06-b779-6d29649b8846,get student with id=4,read,student,{},{'id': '4'},1,ORIGINAL
add,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,2623400d-115d-4ec3-a859-7e8956be526b,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",add,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},3,ORIGINAL
read,student,{},{},,659547be-2749-4e7e-96ca-544014c3d90b,get student with email=alinson.donato@gmail.com,read,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
update,student,{},,,02416a84-1eab-48d7-a440-85c17170c71e,"update the student with id=4, setting the email=alinson.donato@gmail.com",update,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
add,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},,412d629c-6699-4fda-8f8a-252e0b5ec9b1,"add show with name = metallica, and date = 02/30/2023 and place = castelao",add,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},3,ORIGINAL
add,student,{'name': 'donato'},{},,d6f6fd14-f813-4f3a-99f5-7fbf3611e73a,add student with name=donato,add,student,{'name': 'donato'},{},1,ORIGINAL
add,student,{'name': 'donato'},{},,0ff6c6e9-911f-47a4-9440-46a4ed51f64a,"add student with name=donato, email=alinson.donato@prf.gov.br",add,student,"{'name': 'donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
delete,student,{},{},,f4c610f7-974f-42fa-82ef-764c63c55565,delete the student with email=alinson.donato@prf.gov.br,delete,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
update,student,{'student': 'alinson'},{},,143d24f1-a12e-4075-9852-ef4e316077b6,update the student with name=alinson with name=alinson donato,update,student,{'name': 'alinson donato'},{'name': 'alinson'},2,ORIGINAL
add,student,{'table': 'students; --'},{},,163c3d26-0a49-4034-8d6e-0079d8a76100,"create student with name="" or 1=1); drop table students; --""",add,student,"{'name': 'or 1=1)', 'table': 'students'}",{},2,ORIGINAL
update,show,{},,,a6c94827-7be9-48d6-bec7-743a8f1abf1d,"update a show with name metallica, replace date with 10/22/2024",update,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
read,,,,,54ed0df5-84e4-4c45-8131-e5373d53bf25,get all shows,read,show,{},{},0,ORIGINAL
add,student,{'table': 'students; --'},{},,288677e3-0d2d-4765-a9bf-9022cffacd98,"create student with name="" or 1=1}; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,student,{'table': 'students; --'},{},,364a0934-a39d-459a-827b-547b3511e21c,"create student with name=""' or 1=1; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,student,{'table': 'student; --'},{},,7f865009-37bd-4231-8f16-10572adf2730,"create student with name=""' or 1=1; drop table student; --""",add,student,"{'name': '1=1', 'table': 'student'}",{},2,ORIGINAL
add,article,"{'experimental_framework': '', 'simulation': '', 'benchmark': ''}",{},,5863c6c9-ca75-4de2-87c3-15f7a7dc6164,"add an article with title='experimental framework, simulation, benchmark'",add,article,"{'title': 'experimental framework, simulation, benchmark'}",{},1,ORIGINAL
add,student,{'table': 'students; --'},{},,2b493e5b-0580-4b3a-b9e5-c3e766d15b45,create student with name=' or 1=1; drop table students; --',add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
update,article,{},,,c1b94eb2-92d9-4616-bc13-20f50da41123,"update the article with id=1, setting the
year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,{},,,e20309a7-465f-42e1-91b4-1dd976050936,"update the article with id=2, setting the
author='zé das couves'",update,article,{'author': 'zé das couves'},{'id': '2'},2,ORIGINAL
update,article,{},,,74852378-2393-42e2-958d-81b6c1a49b7b,"update the article with id=3, setting the
year=2020",update,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
add,student,"{'name': ""robert'); drop table students; --""}",{},,e5d7ede6-8c8d-46fe-8fe6-e0c0fa0b06de,"create student with name=""robert'); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,student,"{'name': 'robert', 'table': 'students; --'}",{},,d7566d8f-929e-41db-8f7f-f1411d73eecc,"create student with name=""robert' and 1=1); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,student,{'student': 'com'},{},,d841abb7-8b66-4617-9bb6-5ec7fecaa964,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'table': 'students'}",{},2,ORIGINAL
add,student,{'student': 'com'},{},,0d6ab2f6-71c3-4f24-b1c5-ac914d5d6cbd,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'database': 'managedsys_web'}",{},2,ORIGINAL
add,student,{'_': 'com'},{},,7fb844d9-d021-42d2-9dcd-49bd57db0bae,create student with email=amg@gmail.com,add,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
read,,,,,0324b9d3-ca3a-42c7-bcc1-33441b2c1dd0,show tables,read,tables,{},{},0,ORIGINAL
add,sk,{'name': 'john doe'},{},,de664016-42b5-415e-a9a5-0fc34f0f7136,add sku with name='john doe',add,sku,{'name': 'john doe'},{},1,ORIGINAL
read,,,,,46cb7c2e-3f66-4fef-9874-9cb31c31d475,show skus,read,sku,{},{},0,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest'}",{},,892c369c-8a93-4557-b532-3b32c92a6639,add elf with name='galadriel' and type='forest',add,elf,"{'name': 'galadriel', 'type': 'forest'}",{},2,ORIGINAL
add,elf,{'elf': 'galadriel'},{},,eda1ad31-fe64-4f46-8677-a9bb70e803ba,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},,38e7f84c-c8da-4435-8e0c-4d8779bffb2b,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},,60f69021-6fbd-490a-a28f-88c954c73cc3,"add elf with name='galadriel', type='forest', age='1247', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},4,ORIGINAL
add,elf,{'elf': 'galadriel'},{},,302fe8c4-a63c-49af-b85a-c8764ff7f359,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ring': ""type='water' and power='perception""}",{},4,ORIGINAL
add,elf,"{'type': 'forest', 'ringtype': 'water', 'power': 'perception'}",{},,aa6b37d8-464e-4afc-8539-ab716bc13c59,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
read,student,{'name': 'eliakim'},{},,6c498d1a-b83c-4ca7-817a-e59adf9a266f,get student with name=eliakim',read,student,{},{'name': 'eliakim'},1,ORIGINAL
add,student,{'name': 'anderson'},{},,17e7b203-756d-47ca-bcc9-e71a6d63982b,include student with name=anderson,add,student,{'name': 'anderson'},{},1,ORIGINAL
add,student,{'name': 'eliakim'},{},,7823d236-3c9d-4e65-a25f-0e20e2d88649,include student with name=eliakim,add,student,{'name': 'eliakim'},{},1,ORIGINAL
read,student,{},{},,8d61330e-e7a1-4f75-8653-e25781eb61bb,list students,read,student,{},{},0,ORIGINAL
add,article,{},{},,2ee59f33-a130-43cc-ae16-2fc17a3ff7cc,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',add,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
add,article,"{'crop': 'linking code reviews to source', 'code': 'reviews to source code changes'}",{},,2fcb274e-5600-4bab-8b39-264bd34775a2,add an article with title = 'crop: linking code reviews to source code changes',add,article,{'title': 'crop: linking code reviews to source code changes'},{},1,ORIGINAL
update,article,{},,,75af7e65-b8a6-45bd-8608-340353e18d7e,"update the article with id=4, setting the year=2018",update,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
delete,article,{'year': '2018'},{},,728cf0c6-0de9-4c89-9b79-47b067fad54b,delete all articles with year=2018.,delete,article,{},{'year': '2018'},1,ORIGINAL
add,article,{'title': 'dealing with iot defiant components'},{},,38d48bbb-938c-4b20-b504-b16c9bb1ac01,add an article with title = 'dealing with iot defiant components',add,article,{'title': 'dealing with iot defiant components'},{},1,ORIGINAL
update,article,{},,,ac2692f4-a5ac-4299-b869-648202103a72,"update the article with id=1, setting the year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,{},,,f0ec2a0b-2412-4c8e-8463-4eafeac0d10e,"update the article with id=5, setting the author='adrilene fonseca'",update,article,{'author': 'adrilene fonseca'},{'id': '5'},2,ORIGINAL
delete,article,{'author': 'zé das couves'},{},,ceffddb1-e165-41f3-b3b2-fdfd8d3bcddd,delete all articles with author=zé das couves,delete,article,{},{'author': 'zé das couves'},1,ORIGINAL
add,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern code review'},{},,f84e3447-849f-4723-8f8c-c5b3a815561f,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',add,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
update,article,{},,,989ab5a1-ac96-478f-91b7-fb959d493de2,"update the article with id=6, setting the
year=2020",update,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
add,student,{'name': 'matheus freitas'},{},,ed5c6bc3-8c10-4918-90ef-412265df0c9c,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",add,student,"{'name': 'matheus freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
read,student,{},{},,e2f15a9f-f1ea-4036-9fd3-41a4109167b3,show me all student,read,student,{},{},0,ORIGINAL
add,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},,13f868f1-9c04-4704-8b2b-429288071f82,"add an article with title=building microservices: using an api gateway, author=chris richardson",add,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},2,ORIGINAL
add,article,"{'title': 'to', 'article': 'microservices'}",{},,0e2faf50-6cd6-47fa-a9d3-f513ebe0a6ec,"add an article with title=introduction to microservices, author=chris richardson",add,article,"{'title': 'introduction to microservices', 'author': 'chris richardson'}",{},2,ORIGINAL
update,article,{},,,3b7d72dc-c10f-4da6-86ad-32f962db04e6,"update the article with id=7, setting the year=2018",update,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
add,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},,ed854391-b697-423d-89df-7f226260ff45,"add a subject with name=""data structures"" and professor=""ana luiza""",add,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},2,ORIGINAL
add,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},,40bc0dd1-3b7c-4339-80c0-0fff9adeb598,"add a subject with name=""data structures"" and professor=""josé negreiros""",add,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},2,ORIGINAL
read,subject,{},{},,c3ee1bce-66da-40a9-a15b-fc84eed45b14,get subject,read,subject,{},{},0,ORIGINAL
add,subject,"{'name': 'linear algebra', 'professor': 'thelmo pontes'}",{},,30460dfd-7942-4a99-b7b2-4062c56ba9e4,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",add,subject,"{'name': 'linear algebra', 'professor': 'telmo pontes'}",{},2,ORIGINAL
update,subject,{},,,51b50f43-2c2f-458e-b51e-d34abfd8c0ae,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",update,subject,{'professor': 'thelmo pontes'},{'name': 'linear algebra'},2,ORIGINAL
update,subject,{},,,8da1e2ec-bd75-4681-9fd6-de17d695265f,"update the subject with id=3, setting professor=""thelmo pontes""",update,subject,{'professor': 'thelmo pontes'},{'id': '3'},2,ORIGINAL
update,subject,{},,,c5553170-6a9b-4e2e-bc54-ff05a8749885,"update the subject where name=""data structures"", setting semester=""2023.1""",update,subject,{'name': 'data structures'},{'semester': '2023.1'},2,ORIGINAL
read,subject,{},{},,dc9ad588-dfa5-47df-8afc-c51cc36a4dfe,get subjects,read,subject,{},{},0,ORIGINAL
update,subject,{},,,93e5a134-6f7d-43f9-a7de-a34ba8a2f1f1,"update the subject with name=""data structures"", setting semester=""2023.1""",update,subject,{'semester': '2023.1'},{'name': 'data structures'},2,ORIGINAL
update,subject,{},,,84935c14-b6da-49bd-b5eb-95d95a571a28,"update the subject where name=""data structures"", settingthe semester=""2023.1""",update,subject,{},{},0,ORIGINAL
update,subject,{},,,62166437-81f3-4b59-915d-8cbc3227b35f,"update the subject where name=""data structures"", setting the semester=""2023.1""",update,subject,{'semester': '2023.1'},{'name': 'data structures'},2,ORIGINAL
update,subject,{},,,fd82bbe3-c45a-4648-ab7e-85a7020d57b7,"update the subject where semester=""2023.1"", setting name=""data structures""",update,subject,{'name': 'data structures'},{'semester': '2023.1'},2,ORIGINAL
